count_finding_credential,count_finding_identity,count_finding_financial,count_track_confirmed,count_track_possible,sum_base_severity,max_base_severity,source_diversity,avg_confidence,pdss_score_confirmed,pdss_score_possible,scenario_family,target_delta
3.0,1.0,0.0,4.0,3.0,10.709293227554461,8.0,2.0,0.8404410782497314,71.44323124239935,19.807235639967438,high_risk_target,5.84894618849582
1.0,0.0,0.0,1.0,3.0,6.3635614603220665,2.0,1.0,0.7386096671810873,5.380940460366314,7.952247571057411,low_risk_casual,-2.336186931930489
6.0,1.0,1.0,8.0,3.0,8.076130069424456,8.0,3.0,0.7493039257851035,42.911242490723794,11.273199420575244,medium_risk_messy,3.8973419154429716
5.0,4.0,2.0,11.0,4.0,14.468136727247696,8.0,2.0,0.6754162422997004,72.24455072600094,13.449209960500577,high_risk_target,3.8829705158122256
1.0,1.0,2.0,4.0,3.0,11.95794692481991,8.0,1.0,0.6968088319923509,67.76134926466322,14.281054467562535,high_risk_target,5.71836609838416
0.0,0.0,0.0,0.0,0.0,11.071130276710678,8.0,3.0,0.686137752553021,32.31435505618746,11.941915403734395,medium_risk_messy,1.1358834861502636
5.0,3.0,1.0,9.0,3.0,10.297882267765736,8.0,2.0,0.9439295341565104,83.12227592716656,0.700158296136113,high_risk_target,4.159209755276746
6.0,3.0,0.0,9.0,1.0,9.178797427488142,8.0,1.0,0.9057762912302018,75.07893727890391,8.193421067519854,high_risk_target,7.725234053226735
9.0,1.0,2.0,12.0,3.0,20.254755242514165,8.0,4.0,0.9145430932245926,67.64646746744647,12.64433195507898,high_risk_target,2.1797179900393533
0.0,1.0,0.0,1.0,2.0,14.097967581497205,5.0,3.0,0.7847373925100442,24.86613828758876,8.290321296335845,low_risk_casual,-3.561080196458651
3.0,1.0,0.0,4.0,3.0,11.897553220987689,8.0,2.0,0.6076515865749148,34.958534704288724,3.314963539304414,medium_risk_messy,-0.5620392945431713
4.0,1.0,0.0,5.0,4.0,13.892490635099081,10.0,2.0,0.7647458961669984,70.07021499117178,15.07189261491506,high_risk_target,5.849932232495091
1.0,1.0,0.0,2.0,5.0,0.6068045995260698,0.0,2.0,0.9582699110475115,15.975121992479455,4.086327667979406,low_risk_casual,-7.369576094234985
2.0,0.0,0.0,2.0,2.0,11.426703629946992,5.0,4.0,0.9010553176287344,26.568592927253196,9.301104966012888,low_risk_casual,-1.4808528770395581
8.0,1.0,2.0,11.0,1.0,16.794982596297487,10.0,3.0,0.6266258911656891,62.009208360758144,12.966360149041911,high_risk_target,4.612101199114693
1.0,1.0,0.0,2.0,1.0,5.355942531313225,5.0,2.0,0.7497921599872068,13.391606707895843,7.3896386806276055,low_risk_casual,-3.3266086435490347
2.0,0.0,1.0,3.0,0.0,8.547281017376182,8.0,4.0,0.6265853303105088,30.159404270050377,15.330300990651693,medium_risk_messy,2.7931937831625278
0.0,1.0,0.0,1.0,2.0,6.084410972304184,5.0,4.0,0.7563020609318548,0.43884776633027145,3.1735774737936984,low_risk_casual,-1.1707040297904348
6.0,1.0,0.0,7.0,1.0,7.765629340582181,5.0,4.0,0.8897377625318159,47.65514805476967,14.915067581522521,medium_risk_messy,4.154759991182487
8.0,2.0,1.0,11.0,0.0,17.498222061597602,10.0,3.0,0.9112100972578613,77.85909797782467,15.217026618615634,high_risk_target,7.842565965904999
6.0,7.0,2.0,15.0,2.0,10.348122036286506,10.0,4.0,0.9306608229842561,80.00315729351692,18.061874557530764,high_risk_target,9.898919597916201
0.0,3.0,0.0,3.0,1.0,7.227109981674551,0.0,2.0,0.8824634008476215,0.41095651226743635,6.179119801363053,low_risk_casual,-4.3526065138465375
8.0,1.0,0.0,9.0,2.0,9.81857678975248,5.0,3.0,0.6846543594279445,36.866263874504966,19.912622189977668,medium_risk_messy,1.2510160336620715
3.0,1.0,0.0,4.0,0.0,5.167729710613942,0.0,1.0,0.8594555827075262,27.751415260290436,5.505764269037203,low_risk_casual,-0.22953703402201797
4.0,1.0,1.0,6.0,6.0,7.569879569372203,5.0,1.0,0.8337999182123161,50.56186030338017,16.675839018376546,medium_risk_messy,-1.2946308166600744
2.0,0.0,0.0,2.0,2.0,12.541320408485623,8.0,4.0,0.9451987325435488,32.53696134291714,17.721868706264164,medium_risk_messy,0.43798504666798493
4.0,3.0,1.0,8.0,2.0,16.12317378355158,5.0,1.0,0.6340413944479141,40.05837150234887,7.711951850266667,medium_risk_messy,-0.3535483262315642
5.0,1.0,0.0,6.0,1.0,10.69446572423461,10.0,3.0,0.7462382804015867,66.21818937203003,7.073933731614678,high_risk_target,1.9027634022725066
0.0,0.0,0.0,0.0,1.0,26.610908619379096,5.0,4.0,0.6330947342472759,24.27070920875029,9.690759901600217,low_risk_casual,-0.8537443735175998
3.0,3.0,1.0,7.0,1.0,11.058088570960107,10.0,1.0,0.8297150300360844,84.67143633556063,13.344246743883621,high_risk_target,1.4282670161317776
1.0,0.0,0.0,1.0,2.0,3.69868033300372,0.0,1.0,0.8966565807344169,25.203242353175995,9.851381415065951,low_risk_casual,0.4937834310694389
2.0,1.0,0.0,3.0,2.0,9.329348380491144,5.0,2.0,0.947842432989911,57.098940431271316,8.055516664657997,medium_risk_messy,-0.12400801873206349
3.0,1.0,1.0,5.0,4.0,10.346405398774158,8.0,3.0,0.9755579840165101,42.196703514243126,17.879704100939215,medium_risk_messy,2.476475881292864
1.0,1.0,0.0,2.0,4.0,2.2749979443238297,2.0,4.0,0.900106305575537,6.546226036565167,3.040971348489836,low_risk_casual,-3.753985189021104
1.0,0.0,0.0,1.0,0.0,6.722750267019295,5.0,4.0,0.96980898749276,7.1125412555202026,15.716252909367462,low_risk_casual,-0.5156943912470859
5.0,1.0,0.0,6.0,2.0,8.158663162875595,5.0,4.0,0.8005102578502917,36.133451173928194,1.0048601964596426,medium_risk_messy,1.9976332895563016
4.0,2.0,1.0,7.0,3.0,10.285630480800473,10.0,3.0,0.6501945187196603,78.24958500023315,15.455428393301583,high_risk_target,6.508166340580944
2.0,0.0,0.0,2.0,2.0,7.116239536332614,5.0,1.0,0.7328822283789287,22.48278017942426,5.875518123487815,low_risk_casual,-4.2365483091305585
3.0,0.0,1.0,4.0,1.0,24.53311742506215,8.0,4.0,0.8712455323816835,45.18990928062804,10.860428617335282,medium_risk_messy,-1.6270875087958414
2.0,1.0,0.0,3.0,3.0,5.90092785756881,5.0,3.0,0.6651163956824917,55.03715370766883,11.904256682537495,medium_risk_messy,-3.8711693590341225
4.0,3.0,2.0,9.0,2.0,11.31367254561333,5.0,3.0,0.9538347552918455,31.66816565041382,17.911256962636774,medium_risk_messy,-0.5403199847653274
1.0,3.0,1.0,5.0,2.0,12.53271640550258,8.0,2.0,0.8528952603471444,44.574522867378946,11.672100740161994,medium_risk_messy,1.1878534688452889
11.0,0.0,2.0,13.0,1.0,12.398328969909084,8.0,1.0,0.6268936720362245,77.305721433981,11.896947590038192,high_risk_target,5.846683897217151
2.0,3.0,1.0,6.0,0.0,5.138140897015359,5.0,1.0,0.7831715977736111,40.42556385941264,4.530432520722114,medium_risk_messy,4.1615318080783785
3.0,1.0,2.0,6.0,1.0,11.143291311554215,8.0,2.0,0.9651569778946302,31.553576661984508,11.313763442820115,medium_risk_messy,-0.6035627740995045
3.0,1.0,2.0,6.0,1.0,10.308897423713688,5.0,2.0,0.9884603629473143,30.979771823534875,11.243776221290503,medium_risk_messy,-0.5314276752229169
5.0,5.0,0.0,10.0,1.0,10.191731722567042,8.0,1.0,0.8126644095057932,73.14530149999067,10.755658694827531,high_risk_target,3.193147167262113
3.0,3.0,0.0,6.0,1.0,17.054665284967278,8.0,3.0,0.9737216456669961,75.07281861499129,18.328410890641326,high_risk_target,3.5834645211939735
3.0,0.0,1.0,4.0,1.0,13.885868158458976,10.0,2.0,0.6948577863910845,73.31711496959736,2.152283695197177,high_risk_target,5.005621031372247
6.0,1.0,3.0,10.0,2.0,12.408375397856146,10.0,3.0,0.7063713802528475,70.37418295231275,19.806646075872965,high_risk_target,8.157567153224504
3.0,0.0,0.0,3.0,1.0,8.953342975723864,5.0,2.0,0.9105161910063791,31.970763494689777,2.6100252823436842,medium_risk_messy,-3.497492152272776
3.0,0.0,2.0,5.0,3.0,9.641774919916362,8.0,2.0,0.9705855191824739,67.01438499279192,8.392547656136207,high_risk_target,8.962161787858435
2.0,5.0,1.0,8.0,2.0,11.583783377143508,10.0,3.0,0.6527861278495847,76.9864504725785,10.263661675135577,high_risk_target,2.6761350166875104
2.0,1.0,0.0,3.0,1.0,10.01732275956236,8.0,3.0,0.6205175395924862,40.12362836892687,9.850707614285785,medium_risk_messy,-0.6178150632115367
1.0,1.0,0.0,2.0,2.0,0.808181711588561,0.0,2.0,0.738623503926619,6.487515845595867,8.154315413304506,low_risk_casual,-2.1564771846865294
3.0,4.0,0.0,7.0,2.0,13.943690338507174,10.0,2.0,0.7587968648829897,72.33911916198694,3.126339414177217,high_risk_target,4.8217537409335325
2.0,1.0,1.0,4.0,4.0,13.152563722257044,10.0,2.0,0.7737445992564871,63.51840443401335,8.928838435930974,high_risk_target,8.079481525351756
2.0,1.0,1.0,4.0,3.0,15.248585953335793,8.0,2.0,0.840987932281382,67.60752350989108,10.23277165038028,high_risk_target,7.211809971834545
4.0,2.0,1.0,7.0,1.0,11.118727730915019,8.0,2.0,0.6933331290597307,42.87187107907998,12.506603399089078,medium_risk_messy,-1.6164368175732728
1.0,0.0,0.0,1.0,2.0,18.215495923778768,5.0,4.0,0.6505545689622668,21.041498566790704,0.5568781515482679,low_risk_casual,-0.5801417415989465
2.0,3.0,0.0,5.0,3.0,10.124969595669143,10.0,1.0,0.6277576343616733,79.91473424558176,1.7975370347232134,high_risk_target,1.6628014822436095
4.0,7.0,0.0,11.0,1.0,12.920267008965993,10.0,2.0,0.891511221780259,66.53674138880231,6.47060824970983,high_risk_target,7.117457059767758
1.0,0.0,0.0,1.0,3.0,2.5710501962915,0.0,4.0,0.7153006308669474,24.40303446972792,5.975657421085032,low_risk_casual,-0.8320900102437327
2.0,3.0,1.0,6.0,1.0,13.270087908845774,10.0,4.0,0.6386579337151009,78.21405842650731,3.5379390164796787,high_risk_target,1.191095519486168
2.0,0.0,1.0,3.0,1.0,10.581447001277347,5.0,2.0,0.8369205484248383,39.60081949687176,13.893075456203508,medium_risk_messy,2.6962956972139427
2.0,2.0,0.0,4.0,3.0,3.38690549860238,0.0,1.0,0.9399837322012822,21.907475685887135,3.924914334123313,low_risk_casual,-3.529890481756567
5.0,3.0,0.0,8.0,0.0,11.447070222438082,8.0,4.0,0.7596667178044079,68.86995117814857,11.971902148093417,high_risk_target,3.0684299597221107
5.0,0.0,1.0,6.0,5.0,21.988146257894183,5.0,4.0,0.7583748904783799,40.75864745860774,15.125075828448686,medium_risk_messy,0.8536539495320218
6.0,2.0,0.0,8.0,3.0,10.611664104723674,10.0,4.0,0.9943221283400823,61.83314002858897,0.003730563413262278,high_risk_target,8.02668900427894
6.0,4.0,0.0,10.0,0.0,14.837506528338954,10.0,2.0,0.6234261221138135,71.75227351686834,11.047322756344686,high_risk_target,7.963031585683167
2.0,2.0,2.0,6.0,1.0,10.83496515297659,8.0,4.0,0.8457600029725295,65.1625809735788,10.473268321092215,high_risk_target,4.342675969675408
1.0,0.0,0.0,1.0,1.0,3.0857897824829967,2.0,1.0,0.6497383365723481,18.902793805849903,17.502672372423042,low_risk_casual,-5.952000895441667
4.0,2.0,1.0,7.0,0.0,28.233853474649187,8.0,1.0,0.6051628911923967,53.5777582862674,4.533813041498473,medium_risk_messy,-3.8627537215860768
5.0,2.0,3.0,10.0,2.0,12.947419255341508,10.0,1.0,0.7656564272862665,83.9935009333735,19.15891719852275,high_risk_target,6.7404979878226206
2.0,1.0,3.0,6.0,1.0,10.915491704659019,8.0,3.0,0.6571843510403008,85.11711654665454,14.845870763405255,high_risk_target,6.109880399134674
4.0,1.0,0.0,5.0,4.0,8.515746393341898,8.0,2.0,0.928935644582739,46.59871918869,18.055275759290176,medium_risk_messy,-2.897179605032483
1.0,2.0,0.0,3.0,0.0,0.6578595928071695,0.0,4.0,0.8722232647116406,2.315625906794039,3.3214970466702742,low_risk_casual,-1.6822457580176953
1.0,0.0,0.0,1.0,1.0,2.285052709738385,2.0,4.0,0.7643155239998447,16.641954098470627,9.792881520640652,low_risk_casual,-2.734539413708437
0.0,1.0,0.0,1.0,2.0,3.351988189223256,2.0,1.0,0.620389950808977,29.03408212945455,12.35058230124623,low_risk_casual,-1.1918827650811648
2.0,0.0,0.0,2.0,4.0,8.36545309143936,5.0,1.0,0.7638691477170076,10.498135607121421,19.564413370531167,low_risk_casual,-4.692739826975561
0.0,0.0,1.0,1.0,3.0,10.889098213629113,5.0,2.0,0.86091004435962,51.94686358683401,9.192891947714747,medium_risk_messy,2.0723829887838217
4.0,3.0,1.0,8.0,2.0,12.504309749440004,8.0,3.0,0.6975207750840718,69.08489666936227,13.118066261967991,high_risk_target,8.070936899869048
3.0,0.0,0.0,3.0,3.0,9.089260419305157,8.0,4.0,0.8440431688144938,53.406379456069004,9.76355350621628,medium_risk_messy,-0.7962840211769401
0.0,1.0,0.0,1.0,2.0,0.12118819004625181,0.0,2.0,0.6418703882142133,9.571352229967195,2.57192971921105,low_risk_casual,-3.2238442428235405
1.0,1.0,0.0,2.0,2.0,3.4112451596984146,0.0,2.0,0.8308468329551626,12.22096572638497,17.81316910923685,low_risk_casual,0.506177834604153
2.0,0.0,0.0,2.0,1.0,12.049908432038345,8.0,2.0,0.8358613980606191,35.435155525500605,1.3475374304385146,medium_risk_messy,0.7833412312305433
0.0,0.0,0.0,0.0,2.0,4.23436990812834,2.0,3.0,0.605544854365144,5.154883810729753,12.987576404732447,low_risk_casual,0.13675866738803277
0.0,0.0,0.0,0.0,4.0,11.657477210592504,5.0,1.0,0.7148884836820604,26.58513882167979,17.595048045886873,low_risk_casual,-0.7917582208229641
3.0,0.0,1.0,4.0,1.0,11.589399723471676,8.0,2.0,0.7642730532041131,50.246796091624645,4.193805548604017,medium_risk_messy,0.0680548221444641
3.0,0.0,0.0,3.0,3.0,8.51049506125729,5.0,2.0,0.6588908297642068,31.633981421005128,4.131620324435616,medium_risk_messy,0.22274520368010484
0.0,0.0,0.0,0.0,5.0,5.772528301358768,5.0,3.0,0.9825167526053445,8.074847129748875,7.533528808589249,low_risk_casual,-2.9938640502359566
2.0,1.0,0.0,3.0,2.0,10.861124828976646,5.0,3.0,0.9413316866235151,57.78615605653035,6.563201447072156,medium_risk_messy,-0.36513794875908223
3.0,0.0,2.0,5.0,3.0,6.708515734821565,5.0,2.0,0.9434025818206218,58.57160257196173,2.6337380687241407,medium_risk_messy,2.0589149631967145
3.0,4.0,2.0,9.0,2.0,27.880567456199245,8.0,3.0,0.8837555287297545,81.61151995759337,2.1080275479292454,high_risk_target,6.744630760056901
6.0,1.0,3.0,10.0,1.0,26.991231108251302,8.0,1.0,0.6557016283138816,67.46375366217531,0.214305953907179,high_risk_target,5.848133723036902
3.0,1.0,0.0,4.0,2.0,15.44053208021805,10.0,4.0,0.812024982020693,72.47584018223843,9.359609249560867,high_risk_target,5.078894096481479
1.0,1.0,0.0,2.0,1.0,13.355511906863676,0.0,3.0,0.7283418170999374,12.569093213385731,11.921002315219004,low_risk_casual,-2.0055004820683644
1.0,1.0,0.0,2.0,3.0,18.445135817327273,8.0,3.0,0.9715231842751542,57.45004613242582,8.61071641826074,medium_risk_messy,0.04212039672871901
0.0,0.0,0.0,0.0,0.0,2.18119501455746,2.0,2.0,0.6432115829966317,18.63991872467122,4.652732767735499,low_risk_casual,-3.682662323617953
1.0,0.0,0.0,1.0,4.0,8.828231029378708,5.0,4.0,0.9955362165214652,13.325502206350997,9.664641517508702,low_risk_casual,-0.13251941492532437
7.0,3.0,0.0,10.0,0.0,9.839540068079712,8.0,1.0,0.6548083640145282,87.12406057734572,10.751692513851317,high_risk_target,4.41252382688385
0.0,0.0,0.0,0.0,5.0,8.17042690196812,2.0,2.0,0.7192264804680016,11.306006410415655,6.4080257228042985,low_risk_casual,-4.576411213965039
3.0,0.0,0.0,3.0,2.0,2.4052722444364125,2.0,3.0,0.7906105883328949,0.6227409637189263,14.757608303374848,low_risk_casual,-2.3659868436134013
2.0,5.0,0.0,7.0,4.0,12.963804368907873,10.0,4.0,0.9185762246093909,71.31161793005097,14.789384664774545,high_risk_target,2.7953810515174164
0.0,0.0,0.0,0.0,1.0,17.061204970088873,2.0,1.0,0.9822597869065958,2.623395053996563,19.07265215659379,low_risk_casual,-2.7656343792259372
1.0,1.0,0.0,2.0,3.0,9.951925837003223,5.0,1.0,0.658408407718785,24.874519208524195,18.761282791362625,low_risk_casual,-2.247457892549672
10.0,1.0,0.0,11.0,2.0,10.954951573057112,5.0,3.0,0.9037243420600821,59.03228474501147,14.25331237973089,medium_risk_messy,-0.2590628154448683
3.0,1.0,1.0,5.0,1.0,9.129169580669533,8.0,4.0,0.6588653004379781,61.672225607623254,5.959544709916875,high_risk_target,2.2294858209853956
0.0,1.0,0.0,1.0,1.0,4.224614148077224,0.0,2.0,0.6823177507957687,7.366518778334732,14.831322169336591,low_risk_casual,0.0067655284398804305
4.0,5.0,1.0,10.0,2.0,11.341145568609932,8.0,2.0,0.7368530400447579,67.71188076567626,19.231014642751326,high_risk_target,5.243629411549716
6.0,7.0,0.0,13.0,0.0,10.56978821073428,8.0,4.0,0.7549865855287027,82.3447522658974,11.6684303803687,high_risk_target,9.517654243816377
3.0,1.0,0.0,4.0,3.0,21.364298436505734,5.0,1.0,0.8829115647622668,59.018135711108926,5.043457549910599,medium_risk_messy,-1.3566134650303925
4.0,2.0,0.0,6.0,6.0,15.227223694802879,10.0,2.0,0.7989015546363512,82.1450481161053,3.5683219312699155,high_risk_target,1.8687510872210957
4.0,0.0,1.0,5.0,3.0,6.189673655168473,5.0,1.0,0.8992064306797609,54.83025584343815,16.730617815218068,medium_risk_messy,2.051835971438556
8.0,2.0,1.0,11.0,4.0,8.64721256324036,8.0,2.0,0.8366867875569601,78.01749590961408,3.840467382726891,high_risk_target,7.2324927810362505
2.0,0.0,1.0,3.0,0.0,10.86568669799841,8.0,2.0,0.9424004299572611,37.72436928431175,14.999073636048157,medium_risk_messy,3.0160951828383067
7.0,3.0,2.0,12.0,1.0,11.651908461468075,10.0,3.0,0.7933992340427215,62.56209090488165,8.582989839166437,high_risk_target,4.023452315096911
4.0,1.0,0.0,5.0,0.0,7.880376540982651,5.0,1.0,0.7003561266136419,41.4864944185255,2.011254641668887,medium_risk_messy,1.266653652142477
0.0,0.0,0.0,0.0,3.0,3.315647460583659,2.0,3.0,0.9066383778848206,17.32839241911401,19.325485954963717,low_risk_casual,1.1970762241926827
7.0,4.0,0.0,11.0,0.0,14.96701358226564,8.0,2.0,0.6064112625820492,85.5614524741408,19.273703773740984,high_risk_target,6.604256917236238
2.0,0.0,0.0,2.0,4.0,16.475511708146918,5.0,1.0,0.7086201820709943,25.528556982204,6.324302451266601,low_risk_casual,-2.1663374216040707
3.0,1.0,0.0,4.0,2.0,7.92441874566974,5.0,3.0,0.6836389458358457,48.498659344958256,2.607062600865311,medium_risk_messy,2.4234485969413755
3.0,0.0,1.0,4.0,2.0,14.853554050349725,10.0,3.0,0.6534782617597744,86.55716636122696,18.707889793355974,high_risk_target,2.8027591496443756
6.0,2.0,0.0,8.0,5.0,12.85049869389556,10.0,1.0,0.9402016913314388,66.10463983665937,14.817385367704357,high_risk_target,7.841008574542126
5.0,2.0,0.0,7.0,1.0,23.389617792329307,8.0,4.0,0.8333228992736819,74.2292599460529,17.68686855942575,high_risk_target,5.615353306802228
4.0,3.0,1.0,8.0,5.0,11.222817235449181,8.0,4.0,0.7901854424676482,75.43468806936116,15.13855318682883,high_risk_target,2.8089612223088753
0.0,1.0,0.0,1.0,0.0,11.48916346079044,5.0,4.0,0.6815978414437549,2.062617192674624,16.52929218984366,low_risk_casual,-3.2996537709948726
1.0,1.0,0.0,2.0,0.0,3.7681080390884842,2.0,4.0,0.9893043532121967,18.45193889573434,4.028126184267045,low_risk_casual,-1.8316635396286076
0.0,0.0,0.0,0.0,0.0,3.0507496819475746,0.0,1.0,0.6716655673160603,28.197731186571264,17.822801835870187,low_risk_casual,1.626815397030846
3.0,1.0,0.0,4.0,2.0,8.137404073301527,8.0,4.0,0.8247741014078653,30.583441511042434,2.238691562695785,medium_risk_messy,-0.6857577231151282
3.0,0.0,0.0,3.0,4.0,8.014931224978737,5.0,2.0,0.9561763792004343,27.265962189570107,5.254418871226056,low_risk_casual,-6.016967432287001
0.0,0.0,0.0,0.0,3.0,7.213925297960938,5.0,1.0,0.7035169633458096,29.963788074469637,6.329142617488324,low_risk_casual,-2.63457713132765
2.0,0.0,0.0,2.0,1.0,8.321677164334286,0.0,3.0,0.8718819114307336,7.761328422469035,11.403632635093878,low_risk_casual,-0.8204370489313233
0.0,0.0,0.0,0.0,3.0,8.810595416972328,5.0,4.0,0.6387915050064381,13.498310228065789,1.1141367223049037,low_risk_casual,-1.706167446724141
2.0,0.0,0.0,2.0,1.0,7.513150507541026,2.0,2.0,0.7483894850368676,16.313612111752406,15.443040552316763,low_risk_casual,-2.7926327331368324
0.0,0.0,0.0,0.0,3.0,6.27048205647552,5.0,1.0,0.694398642363695,40.075304611179476,2.8708951188753584,medium_risk_messy,-2.2618005849885265
3.0,4.0,2.0,9.0,2.0,25.016131322534825,8.0,3.0,0.8201405115355004,63.94237148565806,10.279108933814161,high_risk_target,6.761015327757079
1.0,0.0,0.0,1.0,0.0,0.252754654061188,0.0,4.0,0.6555875967546498,8.003161908717718,14.945951151197136,low_risk_casual,-1.0078230074148704
2.0,0.0,1.0,3.0,3.0,17.483816773936056,8.0,3.0,0.6354313358546576,43.34138330575007,13.537445516551529,medium_risk_messy,0.2901612990184878
7.0,1.0,1.0,9.0,0.0,11.710536304118019,10.0,1.0,0.7084569013522353,67.6195426012876,15.206564428082753,high_risk_target,3.6844252214088455
1.0,3.0,1.0,5.0,1.0,15.519265086281552,8.0,4.0,0.8986412818576814,81.49818896880093,0.2519280254357392,high_risk_target,2.8130265326280663
0.0,1.0,0.0,1.0,2.0,14.910174108378955,5.0,4.0,0.7785305439946245,12.275477623754657,14.540370540282678,low_risk_casual,-1.0036277154876898
5.0,2.0,0.0,7.0,1.0,8.958004391881072,5.0,4.0,0.8074991388458838,40.01329791209393,1.0233101289095181,medium_risk_messy,-0.0947414050888719
3.0,3.0,0.0,6.0,3.0,15.162830169926545,10.0,1.0,0.7998193340818684,69.12371548404109,15.295524842501784,high_risk_target,1.8356464733077456
1.0,0.0,0.0,1.0,2.0,1.540194369193315,0.0,3.0,0.8766573607893273,19.16889065919854,15.900230738569407,low_risk_casual,-6.743318721717785
3.0,1.0,1.0,5.0,1.0,19.3220101145545,5.0,2.0,0.9877963597624713,43.345180780215884,9.078522728435917,medium_risk_messy,4.084139305855761
4.0,1.0,0.0,5.0,5.0,16.62534727349106,8.0,2.0,0.9517297853450243,49.62661386087039,10.284540225319551,medium_risk_messy,-3.307164231249667
2.0,0.0,0.0,2.0,1.0,2.783429290328935,0.0,4.0,0.9137085197226867,24.791709348016656,18.937603926820472,low_risk_casual,-1.4707723118635723
4.0,5.0,0.0,9.0,0.0,8.059947857498779,8.0,3.0,0.9478783539406536,63.75753693288624,17.81664296579267,high_risk_target,1.4376831710687332
2.0,0.0,0.0,2.0,2.0,1.0690187086828233,0.0,1.0,0.7017036643955722,4.116814398506133,12.620987865404413,low_risk_casual,-6.460936038248918
1.0,1.0,0.0,2.0,0.0,7.066201815154283,0.0,1.0,0.8909809565144482,10.27185369887579,17.392329154645235,low_risk_casual,-2.793714089830641
2.0,0.0,0.0,2.0,4.0,6.5082499140740815,5.0,4.0,0.8323023996222636,54.58487056158157,14.833682579836463,medium_risk_messy,-2.4935564956757292
2.0,1.0,0.0,3.0,2.0,5.558292338999688,5.0,3.0,0.8409025209509029,22.77716938970985,6.4464964893884975,low_risk_casual,0.13483390606479917
6.0,3.0,0.0,9.0,1.0,22.70065177576143,10.0,4.0,0.8002478129335724,74.83112433137273,18.235702247635427,high_risk_target,6.107399850513696
2.0,2.0,0.0,4.0,1.0,25.654298019469074,5.0,1.0,0.741819283531443,43.4391496914657,11.29188162580643,medium_risk_messy,0.6285655101460724
3.0,1.0,0.0,4.0,2.0,9.810125051885857,8.0,2.0,0.7342729602571367,50.519253897454234,11.491643951037592,medium_risk_messy,-0.374873950621723
5.0,1.0,0.0,6.0,4.0,11.546921820895786,10.0,2.0,0.6688789917694532,64.94802080558193,8.619674576964062,high_risk_target,2.7041283635812445
7.0,1.0,2.0,10.0,1.0,9.259915390308624,5.0,2.0,0.974470625666602,48.919058849492416,18.81501718468922,medium_risk_messy,0.06720263328797926
1.0,1.0,0.0,2.0,3.0,8.35391450569212,2.0,1.0,0.8722242664555351,26.27055382758318,5.991126392297945,low_risk_casual,-3.8086116269893173
3.0,0.0,0.0,3.0,1.0,13.186513936236013,5.0,1.0,0.7060682964733422,57.28693282140904,13.257195752693313,medium_risk_messy,-0.1889646282889743
0.0,1.0,0.0,1.0,2.0,0.5276637497063112,0.0,4.0,0.9126915956019037,29.654714534604143,4.075109716998875,low_risk_casual,-2.819368378436056
7.0,1.0,2.0,10.0,0.0,14.72269907221017,10.0,4.0,0.6695854823613354,85.28836447368592,7.224321179516235,high_risk_target,4.5187238912598575
1.0,0.0,0.0,1.0,3.0,9.524464691297592,5.0,2.0,0.9254435253469424,8.996228053321948,14.299056471035543,low_risk_casual,-1.3289475487505746
2.0,2.0,1.0,5.0,2.0,13.45827324546136,8.0,3.0,0.9049444854828691,75.1813407723551,2.877523107795603,high_risk_target,4.58906996074255
4.0,2.0,1.0,7.0,1.0,6.3506548298580014,5.0,4.0,0.6277231092153179,59.46768182809845,11.56436762446579,medium_risk_messy,3.010964569422691
1.0,1.0,0.0,2.0,3.0,12.429896311280482,0.0,2.0,0.9617811246249975,27.35183545024898,0.014954167410621277,low_risk_casual,-0.7696511236226558
4.0,6.0,1.0,11.0,1.0,8.260692413550572,8.0,4.0,0.7625328923855071,78.68862132550146,18.531707664367623,high_risk_target,3.7166663597392353
3.0,6.0,2.0,11.0,0.0,12.009219107792596,10.0,1.0,0.7627593725562511,72.38034745137448,4.413981495706702,high_risk_target,8.330703835247062
5.0,1.0,2.0,8.0,6.0,8.648295978314467,8.0,2.0,0.7235670891375064,70.15520638276419,7.374503109416919,high_risk_target,6.3325393440870466
1.0,0.0,0.0,1.0,3.0,8.402260665499725,0.0,2.0,0.680364535874209,1.1133995988690681,16.1023841750933,low_risk_casual,-0.8440429527208857
4.0,5.0,0.0,9.0,3.0,11.904597491099999,8.0,1.0,0.8854825034706828,81.04090680931324,16.362911622556027,high_risk_target,3.3742419382012137
2.0,1.0,0.0,3.0,0.0,5.1509518102562435,0.0,2.0,0.629159380748662,26.171836900644447,12.536658088301344,low_risk_casual,-1.2734292202320494
0.0,0.0,0.0,0.0,2.0,8.679043689021615,5.0,4.0,0.8184990400523404,18.669089372220785,1.7894624562077444,low_risk_casual,0.20786709340381426
4.0,0.0,0.0,4.0,2.0,13.097182805889043,8.0,2.0,0.7280226907541164,48.48548895637792,15.263001154911224,medium_risk_messy,-0.5125616485031449
4.0,3.0,3.0,10.0,3.0,18.18574889485468,10.0,2.0,0.9387140007478981,88.50837670834221,16.63883083376104,high_risk_target,1.618656744787096
3.0,0.0,0.0,3.0,2.0,2.924780857930295,2.0,1.0,0.7789402196022502,16.723229014907997,4.209193443530685,low_risk_casual,-3.9569990917332127
3.0,2.0,0.0,5.0,2.0,13.453712183416291,8.0,2.0,0.7675731911935784,37.30401132200281,15.517301304055737,medium_risk_messy,1.5129767086321968
